solution_id,source_id,transit_id,g_transit_time,g_transit_flux,g_transit_flux_error,g_transit_flux_over_error,g_transit_mag,bp_obs_time,bp_flux,bp_flux_error,bp_flux_over_error,bp_mag,rp_obs_time,rp_flux,rp_flux_error,rp_flux_over_error,rp_mag,variability_flag_g_reject,variability_flag_bp_reject,variability_flag_rp_reject,g_other_flags,bp_other_flags,rp_other_flags,rejected_by_photometry
375316653866487564,2027177220301507072,61900638441219732,2516.2839076116643,3567.7209586534814,44.45274326095312,80.258736,16.806389667913113,,,,,,2516.2843084048422,8993.406597611356,49.244542932940085,182.62747,14.863084929689489,false,true,false,4097,1024,0,false
375316653866487564,2027177220301507072,64245655312798333,2558.6902376415474,3336.343552177735,27.84875230070158,119.80226,16.879189955237205,2558.690552606267,388.34288735539536,16.68919550899812,23.26912,18.865503827551887,2558.690638059583,8364.23771071605,47.499024356047165,176.09283,14.941829583848516,false,false,false,4097,1024,0,false
375316653866487564,2027177220301507072,64249747634696244,2558.76424298647,3276.8642591838493,28.877872952313503,113.47318,16.898720738201725,,,,,,2558.7646449640274,8350.041338941586,50.48202321079404,165.40623,14.943673937227137,false,true,false,4097,1024,0,false
375316653866487564,2027177220301507072,64259488455737395,2558.9403673325924,3237.304911911262,33.3532642790019,97.06111,16.911907851539468,2558.940709987185,36.31790542307136,21.914701785374287,1.6572393,21.438240232462906,2558.9407978819077,8306.885336653277,46.62382584057876,178.16824,14.949299961750437,false,false,false,4198401,0,0,false
375316653866487564,2027177220301507072,64263580711712277,2559.014399613894,3318.40898758164,33.32084290193153,99.589584,16.8850420896704,,,,,,2559.014803097686,8330.202809108558,45.81894684703753,181.80695,14.946256563722747,false,true,false,4097,1024,0,false
375316653866487564,2027177220301507072,65047853209646009,2573.1972589540583,3241.2125406525543,24.61341691895888,131.68478,16.910598090611984,2573.1975731918105,18.003624368891543,19.63360411652841,0.9169801,22.20014235790565,2573.1976624587323,8152.474335266668,45.59379166146025,178.80667,14.969671900450944,false,false,false,4097,0,0,false
375316653866487564,2027177220301507072,65065778433807682,2573.5214442978895,3265.4058084625694,36.55568667276556,89.32689,16.902523964724324,,,,,,2573.521825897789,8080.3427318568165,49.71194418291099,162.54329,14.979321046186785,false,true,false,4101,1024,0,false
375316653866487564,2027177220301507072,65075519288780642,2573.697579294517,3136.3114920133307,21.334150824363643,147.00897,16.94631889358031,,,,,,2573.6979799777687,7978.859473278234,46.71332533018956,170.80478,14.993043460704431,false,true,false,4097,1024,0,false
375316653866487564,2027177220301507072,65079611623383971,2573.7715861489974,3234.045582472503,41.4990732338025,77.93055,16.91300152503998,2573.7719011049685,2.6446324011227524,19.680907684497896,0.13437553,24.2826289296508,2573.7719872355865,8172.749320672476,51.325319128543896,159.23427,14.96697505568019,false,true,false,4097,0,0,false
375316653866487564,2027177220301507072,68050251652673735,2627.4951048877465,2939.2771851748576,31.701749704812517,92.71656,17.016765507934295,,,,,,2627.4955067772157,7318.249401559674,45.01896716565919,162.55925,15.08687748640761,false,true,false,4097,1024,0,false
375316653866487564,2027177220301507072,68054343922415077,2627.5691150123885,2948.3007223400373,40.53514731414691,72.73443,17.013437419942843,,,,,,,,,,,false,true,true,4097,1024,2048,false
375316653866487564,2027177220301507072,69515491722676056,2653.9946988346737,2580.0580750231325,24.210950429714096,106.56575,17.158293162827526,,,,,,2653.9951289240757,6605.485807943623,42.438302795636574,155.64915,15.198133591641454,false,true,false,4198401,1024,0,false
375316653866487564,2027177220301507072,69519584023847465,2654.0687388946944,2679.047362274011,33.43180719261221,80.13469,17.117415888379934,2654.0690538453414,15.721062171755827,14.129492897997466,1.1126417,22.347337502800322,2654.069140119519,6902.558057079877,42.73570638602955,161.51735,15.150370330763604,false,false,false,4097,0,0,false
375316653866487564,2027177220301507072,71201341112341581,2684.4844939181116,2365.5703523046623,15.387964570158289,153.7286,17.252527195707984,,,,,,,,,,,false,true,true,1,1024,2048,false
